t,phase,p_col0,p_col1,p_col2,p_col3,tip_x,tip_y,tip_z,arm_len
15.9400,STATIC_col1_p0,0.0000,0.0000,0.0000,0.0000,0.00001,0.00000,0.25071,0.25071
15.9500,STATIC_col1_p0,0.0000,0.0000,0.0000,0.0000,0.00001,0.00000,0.25071,0.25071
15.9600,STATIC_col1_p0,0.0000,0.0000,0.0000,0.0000,0.00001,0.00000,0.25071,0.25071
15.9700,STATIC_col1_p0,0.0000,0.0000,0.0000,0.0000,0.00001,0.00000,0.25071,0.25071
15.9800,STATIC_col1_p0,0.0000,0.0000,0.0000,0.0000,0.00001,0.00000,0.25071,0.25071
15.9900,STATIC_col1_p0,0.0000,0.0000,0.0000,0.0000,0.00001,0.00000,0.25071,0.25071
16.0000,STATIC_col1_p0,0.0000,0.0000,0.0000,0.0000,0.00001,0.00000,0.25071,0.25071
16.0100,STATIC_col1_p0,0.0000,0.0000,0.0000,0.0000,0.00001,0.00000,0.25071,0.25071
16.0200,STATIC_col1_p0,0.0000,0.0000,0.0000,0.0000,0.00001,0.00000,0.25071,0.25071
16.0300,STATIC_col1_p0,0.0000,0.0000,0.0000,0.0000,0.00001,0.00000,0.25071,0.25071
16.0400,STATIC_col1_p0,0.0000,0.0000,0.0000,0.0000,0.00001,0.00000,0.25071,0.25071
16.0500,STATIC_col1_p0,0.0000,0.0000,0.0000,0.0000,0.00001,0.00000,0.25071,0.25071
16.0600,STATIC_col1_p0,0.0000,0.0000,0.0000,0.0000,0.00001,0.00000,0.25071,0.25071
16.0700,STATIC_col1_p0,0.0000,0.0000,0.0000,0.0000,0.00001,0.00000,0.25071,0.25071
16.0800,STATIC_col1_p0,0.0000,0.0000,0.0000,0.0000,0.00001,0.00000,0.25071,0.25071
16.0900,STATIC_col1_p0,0.0000,0.0000,0.0000,0.0000,0.00001,0.00000,0.25071,0.25071
16.1000,STATIC_col1_p0,0.0000,0.0000,0.0000,0.0000,0.00001,0.00000,0.25071,0.25071
16.1100,STATIC_col1_p0,0.0000,0.0000,0.0000,0.0000,0.00000,0.00000,0.25071,0.25071
16.1200,STATIC_col1_p0,0.0000,0.0000,0.0000,0.0000,0.00000,0.00000,0.25071,0.25071
16.1300,STATIC_col1_p0,0.0000,0.0000,0.0000,0.0000,0.00000,0.00000,0.25071,0.25071
16.1400,STATIC_col1_p0,0.0000,0.0000,0.0000,0.0000,0.00000,0.00000,0.25071,0.25071
16.1500,STATIC_col1_p0,0.0000,0.0000,0.0000,0.0000,0.00000,0.00000,0.25071,0.25071
16.1600,STATIC_col1_p0,0.0000,0.0000,0.0000,0.0000,0.00000,0.00000,0.25071,0.25071
16.1700,STATIC_col1_p0,0.0000,0.0000,0.0000,0.0000,0.00000,0.00000,0.25071,0.25071
16.1800,STATIC_col1_p0,0.0000,0.0000,0.0000,0.0000,0.00000,0.00000,0.25071,0.25071
16.1900,STATIC_col1_p0,0.0000,0.0000,0.0000,0.0000,-0.00000,0.00000,0.25071,0.25071
16.2000,STATIC_col1_p0,0.0000,0.0000,0.0000,0.0000,-0.00000,0.00000,0.25071,0.25071
16.2100,STATIC_col1_p0,0.0000,0.0000,0.0000,0.0000,-0.00000,0.00000,0.25071,0.25071
16.2200,STATIC_col1_p0,0.0000,0.0000,0.0000,0.0000,-0.00000,0.00000,0.25071,0.25071
16.2300,STATIC_col1_p0,0.0000,0.0000,0.0000,0.0000,-0.00000,0.00000,0.25071,0.25071
16.2400,STATIC_col1_p0,0.0000,0.0000,0.0000,0.0000,-0.00000,0.00000,0.25071,0.25071
16.2500,STATIC_col1_p0,0.0000,0.0000,0.0000,0.0000,-0.00000,0.00000,0.25071,0.25071
16.2600,STATIC_col1_p0,0.0000,0.0000,0.0000,0.0000,-0.00000,0.00000,0.25071,0.25071
16.2700,STATIC_col1_p0,0.0000,0.0000,0.0000,0.0000,-0.00000,0.00000,0.25071,0.25071
16.2800,STATIC_col1_p0,0.0000,0.0000,0.0000,0.0000,-0.00000,0.00000,0.25071,0.25071
16.2900,STATIC_col1_p0,0.0000,0.0000,0.0000,0.0000,-0.00000,0.00000,0.25071,0.25071
16.3000,STATIC_col1_p0,0.0000,0.0000,0.0000,0.0000,-0.00000,0.00000,0.25071,0.25071
16.3100,STATIC_col1_p0,0.0000,0.0000,0.0000,0.0000,-0.00001,0.00000,0.25071,0.25071
16.3200,STATIC_col1_p0,0.0000,0.0000,0.0000,0.0000,-0.00001,0.00000,0.25071,0.25071
16.3300,STATIC_col1_p0,0.0000,0.0000,0.0000,0.0000,-0.00001,0.00000,0.25071,0.25071
16.3400,STATIC_col1_p0,0.0000,0.0000,0.0000,0.0000,-0.00001,0.00000,0.25071,0.25071
16.3500,STATIC_col1_p0,0.0000,0.0000,0.0000,0.0000,-0.00001,0.00000,0.25071,0.25071
16.3600,STATIC_col1_p0,0.0000,0.0000,0.0000,0.0000,-0.00001,0.00000,0.25071,0.25071
16.3700,STATIC_col1_p0,0.0000,0.0000,0.0000,0.0000,-0.00001,0.00000,0.25071,0.25071
16.3800,STATIC_col1_p0,0.0000,0.0000,0.0000,0.0000,-0.00001,0.00000,0.25071,0.25071
16.3900,STATIC_col1_p0,0.0000,0.0000,0.0000,0.0000,-0.00000,0.00000,0.25071,0.25071
16.4000,STATIC_col1_p0,0.0000,0.0000,0.0000,0.0000,-0.00000,0.00000,0.25071,0.25071
16.4100,STATIC_col1_p0,0.0000,0.0000,0.0000,0.0000,-0.00000,0.00000,0.25071,0.25071
16.4200,STATIC_col1_p0,0.0000,0.0000,0.0000,0.0000,-0.00000,0.00000,0.25071,0.25071
16.4300,STATIC_col1_p0,0.0000,0.0000,0.0000,0.0000,-0.00000,0.00000,0.25071,0.25071
16.4400,STATIC_col1_p0,0.0000,0.0000,0.0000,0.0000,-0.00000,0.00000,0.25071,0.25071
16.4500,STATIC_col1_p0,0.0000,0.0000,0.0000,0.0000,-0.00000,0.00000,0.25071,0.25071
16.4600,STATIC_col1_p0,0.0000,0.0000,0.0000,0.0000,-0.00000,0.00000,0.25071,0.25071
16.4700,STATIC_col1_p0,0.0000,0.0000,0.0000,0.0000,-0.00000,0.00000,0.25071,0.25071
16.4800,STATIC_col1_p0,0.0000,0.0000,0.0000,0.0000,-0.00000,0.00000,0.25071,0.25071
16.4900,STATIC_col1_p0,0.0000,0.0000,0.0000,0.0000,-0.00000,0.00000,0.25071,0.25071
16.5000,STATIC_col1_p0,0.0000,0.0000,0.0000,0.0000,-0.00000,0.00000,0.25071,0.25071
16.5100,STATIC_col1_p0,0.0000,0.0000,0.0000,0.0000,-0.00000,0.00000,0.25071,0.25071
16.5200,STATIC_col1_p0,0.0000,0.0000,0.0000,0.0000,-0.00000,0.00000,0.25071,0.25071
16.5300,STATIC_col1_p0,0.0000,0.0000,0.0000,0.0000,-0.00000,0.00000,0.25071,0.25071
16.5400,STATIC_col1_p0,0.0000,0.0000,0.0000,0.0000,-0.00000,0.00000,0.25071,0.25071
16.5500,STATIC_col1_p0,0.0000,0.0000,0.0000,0.0000,-0.00000,0.00000,0.25071,0.25071
16.5600,STATIC_col1_p0,0.0000,0.0000,0.0000,0.0000,-0.00000,0.00000,0.25071,0.25071
16.5700,STATIC_col1_p0,0.0000,0.0000,0.0000,0.0000,0.00000,0.00000,0.25071,0.25071
16.5800,STATIC_col1_p0,0.0000,0.0000,0.0000,0.0000,0.00000,0.00000,0.25071,0.25071
16.5900,STATIC_col1_p0,0.0000,0.0000,0.0000,0.0000,0.00000,0.00000,0.25071,0.25071
16.6000,STATIC_col1_p0,0.0000,0.0000,0.0000,0.0000,0.00000,0.00000,0.25071,0.25071
16.6100,STATIC_col1_p0,0.0000,0.0000,0.0000,0.0000,0.00000,0.00000,0.25071,0.25071
16.6200,STATIC_col1_p0,0.0000,0.0000,0.0000,0.0000,0.00000,0.00000,0.25071,0.25071
16.6300,STATIC_col1_p0,0.0000,0.0000,0.0000,0.0000,0.00000,0.00000,0.25071,0.25071
16.6400,STATIC_col1_p0,0.0000,0.0000,0.0000,0.0000,0.00000,0.00000,0.25071,0.25071
16.6500,STATIC_col1_p0,0.0000,0.0000,0.0000,0.0000,0.00000,0.00000,0.25071,0.25071
16.6600,STATIC_col1_p0,0.0000,0.0000,0.0000,0.0000,0.00000,0.00000,0.25071,0.25071
16.6700,STATIC_col1_p0,0.0000,0.0000,0.0000,0.0000,0.00000,0.00000,0.25071,0.25071
16.6800,STATIC_col1_p0,0.0000,0.0000,0.0000,0.0000,0.00000,0.00000,0.25071,0.25071
16.6900,STATIC_col1_p0,0.0000,0.0000,0.0000,0.0000,0.00000,0.00000,0.25071,0.25071
16.7000,STATIC_col1_p0,0.0000,0.0000,0.0000,0.0000,0.00000,0.00000,0.25071,0.25071
16.7100,STATIC_col1_p0,0.0000,0.0000,0.0000,0.0000,0.00000,0.00000,0.25071,0.25071
16.7200,STATIC_col1_p0,0.0000,0.0000,0.0000,0.0000,0.00000,0.00000,0.25071,0.25071
16.7300,STATIC_col1_p0,0.0000,0.0000,0.0000,0.0000,0.00000,0.00000,0.25071,0.25071
16.7400,STATIC_col1_p0,0.0000,0.0000,0.0000,0.0000,0.00000,0.00000,0.25071,0.25071
16.7500,STATIC_col1_p0,0.0000,0.0000,0.0000,0.0000,0.00000,0.00000,0.25071,0.25071
16.7600,STATIC_col1_p0,0.0000,0.0000,0.0000,0.0000,0.00000,0.00000,0.25071,0.25071
16.7700,STATIC_col1_p0,0.0000,0.0000,0.0000,0.0000,0.00000,0.00000,0.25071,0.25071
16.7800,STATIC_col1_p0,0.0000,0.0000,0.0000,0.0000,0.00000,0.00000,0.25071,0.25071
16.7900,STATIC_col1_p0,0.0000,0.0000,0.0000,0.0000,0.00000,0.00000,0.25071,0.25071
16.8000,STATIC_col1_p0,0.0000,0.0000,0.0000,0.0000,0.00000,0.00000,0.25071,0.25071
16.8100,STATIC_col1_p0,0.0000,0.0000,0.0000,0.0000,0.00000,0.00000,0.25071,0.25071
16.8200,STATIC_col1_p0,0.0000,0.0000,0.0000,0.0000,0.00000,0.00000,0.25071,0.25071
16.8300,STATIC_col1_p0,0.0000,0.0000,0.0000,0.0000,0.00000,0.00000,0.25071,0.25071
16.8400,STATIC_col1_p0,0.0000,0.0000,0.0000,0.0000,0.00000,0.00000,0.25071,0.25071
16.8500,STATIC_col1_p0,0.0000,0.0000,0.0000,0.0000,0.00000,0.00000,0.25071,0.25071
16.8600,STATIC_col1_p0,0.0000,0.0000,0.0000,0.0000,0.00000,0.00000,0.25071,0.25071
16.8700,STATIC_col1_p0,0.0000,0.0000,0.0000,0.0000,0.00000,0.00000,0.25071,0.25071
16.8800,STATIC_col1_p0,0.0000,0.0000,0.0000,0.0000,0.00000,0.00000,0.25071,0.25071
16.8900,STATIC_col1_p0,0.0000,0.0000,0.0000,0.0000,0.00000,0.00000,0.25071,0.25071
16.9000,STATIC_col1_p0,0.0000,0.0000,0.0000,0.0000,0.00000,0.00000,0.25071,0.25071
16.9100,STATIC_col1_p0,0.0000,0.0000,0.0000,0.0000,0.00000,0.00000,0.25071,0.25071
16.9200,STATIC_col1_p0,0.0000,0.0000,0.0000,0.0000,0.00000,0.00000,0.25071,0.25071
16.9300,STATIC_col1_p0,0.0000,0.0000,0.0000,0.0000,0.00000,0.00000,0.25071,0.25071
16.9400,STATIC_col1_p0,0.0000,0.0000,0.0000,0.0000,0.00000,0.00000,0.25071,0.25071
16.9500,STATIC_col1_p0,0.0000,0.0000,0.0000,0.0000,0.00000,0.00000,0.25071,0.25071
16.9600,STATIC_col1_p0,0.0000,0.0000,0.0000,0.0000,-0.00000,0.00000,0.25071,0.25071
16.9700,STATIC_col1_p0,0.0000,0.0000,0.0000,0.0000,-0.00000,0.00000,0.25071,0.25071
16.9800,STATIC_col1_p0,0.0000,0.0000,0.0000,0.0000,-0.00000,0.00000,0.25071,0.25071
16.9900,STATIC_col1_p0,0.0000,0.0000,0.0000,0.0000,-0.00000,0.00000,0.25071,0.25071
17.0000,STATIC_col1_p0,0.0000,0.0000,0.0000,0.0000,-0.00000,0.00000,0.25071,0.25071
17.0100,STATIC_col1_p3,0.0000,3.0000,0.0000,0.0000,-0.00000,0.00000,0.25071,0.25071
17.0200,STATIC_col1_p3,0.0000,3.0000,0.0000,0.0000,-0.00000,0.00003,0.25071,0.25071
17.0300,STATIC_col1_p3,0.0000,3.0000,0.0000,0.0000,-0.00000,0.00008,0.25070,0.25070
17.0400,STATIC_col1_p3,0.0000,3.0000,0.0000,0.0000,-0.00000,0.00017,0.25069,0.25069
17.0500,STATIC_col1_p3,0.0000,3.0000,0.0000,0.0000,-0.00000,0.00030,0.25067,0.25067
17.0600,STATIC_col1_p3,0.0000,3.0000,0.0000,0.0000,-0.00000,0.00048,0.25065,0.25065
17.0700,STATIC_col1_p3,0.0000,3.0000,0.0000,0.0000,-0.00000,0.00071,0.25063,0.25063
17.0800,STATIC_col1_p3,0.0000,3.0000,0.0000,0.0000,-0.00000,0.00099,0.25060,0.25060
17.0900,STATIC_col1_p3,0.0000,3.0000,0.0000,0.0000,-0.00000,0.00132,0.25057,0.25058
17.1000,STATIC_col1_p3,0.0000,3.0000,0.0000,0.0000,-0.00000,0.00171,0.25055,0.25055
17.1100,STATIC_col1_p3,0.0000,3.0000,0.0000,0.0000,-0.00000,0.00215,0.25052,0.25053
17.1200,STATIC_col1_p3,0.0000,3.0000,0.0000,0.0000,-0.00000,0.00264,0.25050,0.25051
17.1300,STATIC_col1_p3,0.0000,3.0000,0.0000,0.0000,-0.00000,0.00319,0.25048,0.25050
17.1400,STATIC_col1_p3,0.0000,3.0000,0.0000,0.0000,-0.00000,0.00378,0.25047,0.25050
17.1500,STATIC_col1_p3,0.0000,3.0000,0.0000,0.0000,-0.00000,0.00442,0.25046,0.25050
17.1600,STATIC_col1_p3,0.0000,3.0000,0.0000,0.0000,-0.00000,0.00510,0.25045,0.25051
17.1700,STATIC_col1_p3,0.0000,3.0000,0.0000,0.0000,-0.00000,0.00583,0.25046,0.25053
17.1800,STATIC_col1_p3,0.0000,3.0000,0.0000,0.0000,-0.00000,0.00659,0.25047,0.25055
17.1900,STATIC_col1_p3,0.0000,3.0000,0.0000,0.0000,-0.00000,0.00738,0.25048,0.25059
17.2000,STATIC_col1_p3,0.0000,3.0000,0.0000,0.0000,-0.00000,0.00820,0.25051,0.25064
17.2100,STATIC_col1_p3,0.0000,3.0000,0.0000,0.0000,-0.00000,0.00904,0.25054,0.25070
17.2200,STATIC_col1_p3,0.0000,3.0000,0.0000,0.0000,-0.00000,0.00990,0.25057,0.25077
17.2300,STATIC_col1_p3,0.0000,3.0000,0.0000,0.0000,-0.00000,0.01077,0.25061,0.25084
17.2400,STATIC_col1_p3,0.0000,3.0000,0.0000,0.0000,-0.00000,0.01166,0.25066,0.25093
17.2500,STATIC_col1_p3,0.0000,3.0000,0.0000,0.0000,-0.00000,0.01254,0.25071,0.25103
17.2600,STATIC_col1_p3,0.0000,3.0000,0.0000,0.0000,-0.00000,0.01343,0.25077,0.25113
17.2700,STATIC_col1_p3,0.0000,3.0000,0.0000,0.0000,-0.00000,0.01431,0.25083,0.25124
17.2800,STATIC_col1_p3,0.0000,3.0000,0.0000,0.0000,-0.00000,0.01518,0.25090,0.25136
17.2900,STATIC_col1_p3,0.0000,3.0000,0.0000,0.0000,-0.00000,0.01604,0.25097,0.25148
17.3000,STATIC_col1_p3,0.0000,3.0000,0.0000,0.0000,-0.00000,0.01688,0.25105,0.25161
17.3100,STATIC_col1_p3,0.0000,3.0000,0.0000,0.0000,-0.00000,0.01770,0.25112,0.25174
17.3200,STATIC_col1_p3,0.0000,3.0000,0.0000,0.0000,-0.00000,0.01849,0.25120,0.25188
17.3300,STATIC_col1_p3,0.0000,3.0000,0.0000,0.0000,-0.00000,0.01925,0.25128,0.25201
17.3400,STATIC_col1_p3,0.0000,3.0000,0.0000,0.0000,0.00000,0.01998,0.25135,0.25215
17.3500,STATIC_col1_p3,0.0000,3.0000,0.0000,0.0000,0.00000,0.02068,0.25143,0.25228
17.3600,STATIC_col1_p3,0.0000,3.0000,0.0000,0.0000,0.00000,0.02133,0.25151,0.25241
17.3700,STATIC_col1_p3,0.0000,3.0000,0.0000,0.0000,0.00000,0.02195,0.25158,0.25254
17.3800,STATIC_col1_p3,0.0000,3.0000,0.0000,0.0000,0.00000,0.02253,0.25165,0.25266
17.3900,STATIC_col1_p3,0.0000,3.0000,0.0000,0.0000,0.00000,0.02306,0.25172,0.25277
17.4000,STATIC_col1_p3,0.0000,3.0000,0.0000,0.0000,0.00000,0.02354,0.25178,0.25288
17.4100,STATIC_col1_p3,0.0000,3.0000,0.0000,0.0000,0.00000,0.02398,0.25184,0.25298
17.4200,STATIC_col1_p3,0.0000,3.0000,0.0000,0.0000,0.00000,0.02438,0.25190,0.25307
17.4300,STATIC_col1_p3,0.0000,3.0000,0.0000,0.0000,0.00000,0.02472,0.25195,0.25316
17.4400,STATIC_col1_p3,0.0000,3.0000,0.0000,0.0000,0.00000,0.02502,0.25199,0.25323
17.4500,STATIC_col1_p3,0.0000,3.0000,0.0000,0.0000,0.00000,0.02528,0.25203,0.25329
17.4600,STATIC_col1_p3,0.0000,3.0000,0.0000,0.0000,0.00000,0.02549,0.25206,0.25335
17.4700,STATIC_col1_p3,0.0000,3.0000,0.0000,0.0000,0.00000,0.02565,0.25209,0.25339
17.4800,STATIC_col1_p3,0.0000,3.0000,0.0000,0.0000,0.00000,0.02577,0.25211,0.25342
17.4900,STATIC_col1_p3,0.0000,3.0000,0.0000,0.0000,0.00000,0.02584,0.25212,0.25345
17.5000,STATIC_col1_p3,0.0000,3.0000,0.0000,0.0000,0.00000,0.02588,0.25213,0.25346
17.5100,STATIC_col1_p3,0.0000,3.0000,0.0000,0.0000,0.00000,0.02587,0.25214,0.25346
17.5200,STATIC_col1_p3,0.0000,3.0000,0.0000,0.0000,0.00000,0.02583,0.25213,0.25345
17.5300,STATIC_col1_p3,0.0000,3.0000,0.0000,0.0000,0.00000,0.02575,0.25213,0.25344
17.5400,STATIC_col1_p3,0.0000,3.0000,0.0000,0.0000,0.00000,0.02564,0.25212,0.25342
17.5500,STATIC_col1_p3,0.0000,3.0000,0.0000,0.0000,0.00000,0.02550,0.25210,0.25339
17.5600,STATIC_col1_p3,0.0000,3.0000,0.0000,0.0000,0.00000,0.02533,0.25208,0.25335
17.5700,STATIC_col1_p3,0.0000,3.0000,0.0000,0.0000,0.00000,0.02513,0.25206,0.25330
17.5800,STATIC_col1_p3,0.0000,3.0000,0.0000,0.0000,0.00000,0.02491,0.25203,0.25326
17.5900,STATIC_col1_p3,0.0000,3.0000,0.0000,0.0000,0.00000,0.02467,0.25200,0.25320
17.6000,STATIC_col1_p3,0.0000,3.0000,0.0000,0.0000,0.00000,0.02441,0.25197,0.25315
17.6100,STATIC_col1_p3,0.0000,3.0000,0.0000,0.0000,0.00000,0.02414,0.25193,0.25309
17.6200,STATIC_col1_p3,0.0000,3.0000,0.0000,0.0000,0.00000,0.02385,0.25190,0.25303
17.6300,STATIC_col1_p3,0.0000,3.0000,0.0000,0.0000,0.00000,0.02355,0.25186,0.25296
17.6400,STATIC_col1_p3,0.0000,3.0000,0.0000,0.0000,0.00000,0.02325,0.25183,0.25290
17.6500,STATIC_col1_p3,0.0000,3.0000,0.0000,0.0000,0.00000,0.02293,0.25179,0.25283
17.6600,STATIC_col1_p3,0.0000,3.0000,0.0000,0.0000,0.00000,0.02262,0.25176,0.25277
17.6700,STATIC_col1_p3,0.0000,3.0000,0.0000,0.0000,0.00000,0.02231,0.25172,0.25271
17.6800,STATIC_col1_p3,0.0000,3.0000,0.0000,0.0000,0.00000,0.02200,0.25169,0.25264
17.6900,STATIC_col1_p3,0.0000,3.0000,0.0000,0.0000,0.00000,0.02169,0.25165,0.25258
17.7000,STATIC_col1_p3,0.0000,3.0000,0.0000,0.0000,0.00000,0.02139,0.25162,0.25253
17.7100,STATIC_col1_p3,0.0000,3.0000,0.0000,0.0000,0.00000,0.02109,0.25159,0.25247
17.7200,STATIC_col1_p3,0.0000,3.0000,0.0000,0.0000,-0.00000,0.02081,0.25156,0.25242
17.7300,STATIC_col1_p3,0.0000,3.0000,0.0000,0.0000,-0.00000,0.02054,0.25153,0.25237
17.7400,STATIC_col1_p3,0.0000,3.0000,0.0000,0.0000,-0.00000,0.02028,0.25150,0.25232
17.7500,STATIC_col1_p3,0.0000,3.0000,0.0000,0.0000,-0.00000,0.02004,0.25148,0.25228
17.7600,STATIC_col1_p3,0.0000,3.0000,0.0000,0.0000,-0.00000,0.01981,0.25146,0.25224
17.7700,STATIC_col1_p3,0.0000,3.0000,0.0000,0.0000,-0.00000,0.01959,0.25144,0.25220
17.7800,STATIC_col1_p3,0.0000,3.0000,0.0000,0.0000,-0.00000,0.01940,0.25142,0.25216
17.7900,STATIC_col1_p3,0.0000,3.0000,0.0000,0.0000,-0.00000,0.01922,0.25140,0.25213
17.8000,STATIC_col1_p3,0.0000,3.0000,0.0000,0.0000,-0.00000,0.01906,0.25139,0.25211
17.8100,STATIC_col1_p3,0.0000,3.0000,0.0000,0.0000,-0.00000,0.01892,0.25137,0.25208
17.8200,STATIC_col1_p3,0.0000,3.0000,0.0000,0.0000,-0.00000,0.01880,0.25136,0.25207
17.8300,STATIC_col1_p3,0.0000,3.0000,0.0000,0.0000,-0.00000,0.01870,0.25135,0.25205
17.8400,STATIC_col1_p3,0.0000,3.0000,0.0000,0.0000,-0.00000,0.01862,0.25135,0.25204
17.8500,STATIC_col1_p3,0.0000,3.0000,0.0000,0.0000,-0.00000,0.01856,0.25134,0.25203
17.8600,STATIC_col1_p3,0.0000,3.0000,0.0000,0.0000,-0.00000,0.01851,0.25134,0.25202
17.8700,STATIC_col1_p3,0.0000,3.0000,0.0000,0.0000,-0.00000,0.01849,0.25134,0.25202
17.8800,STATIC_col1_p3,0.0000,3.0000,0.0000,0.0000,-0.00000,0.01848,0.25134,0.25202
17.8900,STATIC_col1_p3,0.0000,3.0000,0.0000,0.0000,-0.00000,0.01849,0.25134,0.25202
17.9000,STATIC_col1_p3,0.0000,3.0000,0.0000,0.0000,-0.00000,0.01851,0.25134,0.25202
17.9100,STATIC_col1_p3,0.0000,3.0000,0.0000,0.0000,-0.00000,0.01856,0.25135,0.25203
17.9200,STATIC_col1_p3,0.0000,3.0000,0.0000,0.0000,-0.00000,0.01861,0.25135,0.25204
17.9300,STATIC_col1_p3,0.0000,3.0000,0.0000,0.0000,-0.00000,0.01868,0.25136,0.25205
17.9400,STATIC_col1_p3,0.0000,3.0000,0.0000,0.0000,-0.00000,0.01876,0.25137,0.25207
17.9500,STATIC_col1_p3,0.0000,3.0000,0.0000,0.0000,-0.00000,0.01886,0.25138,0.25208
17.9600,STATIC_col1_p3,0.0000,3.0000,0.0000,0.0000,-0.00000,0.01896,0.25139,0.25210
17.9700,STATIC_col1_p3,0.0000,3.0000,0.0000,0.0000,-0.00000,0.01907,0.25140,0.25212
17.9800,STATIC_col1_p3,0.0000,3.0000,0.0000,0.0000,-0.00000,0.01920,0.25141,0.25214
17.9900,STATIC_col1_p3,0.0000,3.0000,0.0000,0.0000,-0.00000,0.01933,0.25143,0.25217
18.0000,STATIC_col1_p3,0.0000,3.0000,0.0000,0.0000,-0.00000,0.01946,0.25144,0.25219
18.0100,STATIC_col1_p3,0.0000,3.0000,0.0000,0.0000,-0.00000,0.01960,0.25145,0.25222
18.0200,STATIC_col1_p3,0.0000,3.0000,0.0000,0.0000,-0.00000,0.01974,0.25147,0.25224
18.0300,STATIC_col1_p3,0.0000,3.0000,0.0000,0.0000,-0.00000,0.01989,0.25148,0.25227
18.0400,STATIC_col1_p3,0.0000,3.0000,0.0000,0.0000,-0.00000,0.02003,0.25150,0.25230
18.0500,STATIC_col1_p3,0.0000,3.0000,0.0000,0.0000,-0.00000,0.02018,0.25151,0.25232
18.0600,STATIC_col1_p3,0.0000,3.0000,0.0000,0.0000,-0.00000,0.02033,0.25153,0.25235
18.0700,STATIC_col1_p3,0.0000,3.0000,0.0000,0.0000,-0.00000,0.02047,0.25155,0.25238
18.0800,STATIC_col1_p3,0.0000,3.0000,0.0000,0.0000,-0.00000,0.02061,0.25156,0.25240
18.0900,STATIC_col1_p3,0.0000,3.0000,0.0000,0.0000,-0.00000,0.02075,0.25158,0.25243
18.1000,STATIC_col1_p3,0.0000,3.0000,0.0000,0.0000,-0.00000,0.02089,0.25159,0.25246
18.1100,STATIC_col1_p3,0.0000,3.0000,0.0000,0.0000,0.00000,0.02102,0.25160,0.25248
18.1200,STATIC_col1_p3,0.0000,3.0000,0.0000,0.0000,0.00000,0.02114,0.25162,0.25250
18.1300,STATIC_col1_p3,0.0000,3.0000,0.0000,0.0000,0.00000,0.02126,0.25163,0.25253
18.1400,STATIC_col1_p3,0.0000,3.0000,0.0000,0.0000,0.00000,0.02137,0.25164,0.25255
18.1500,STATIC_col1_p3,0.0000,3.0000,0.0000,0.0000,0.00000,0.02147,0.25166,0.25257
18.1600,STATIC_col1_p3,0.0000,3.0000,0.0000,0.0000,0.00000,0.02156,0.25167,0.25259
18.1700,STATIC_col1_p3,0.0000,3.0000,0.0000,0.0000,0.00000,0.02165,0.25168,0.25261
18.1800,STATIC_col1_p3,0.0000,3.0000,0.0000,0.0000,0.00000,0.02173,0.25168,0.25262
18.1900,STATIC_col1_p3,0.0000,3.0000,0.0000,0.0000,0.00000,0.02180,0.25169,0.25263
18.2000,STATIC_col1_p3,0.0000,3.0000,0.0000,0.0000,0.00000,0.02186,0.25170,0.25265
18.2100,STATIC_col1_p3,0.0000,3.0000,0.0000,0.0000,0.00000,0.02191,0.25171,0.25266
18.2200,STATIC_col1_p3,0.0000,3.0000,0.0000,0.0000,0.00000,0.02195,0.25171,0.25267
18.2300,STATIC_col1_p3,0.0000,3.0000,0.0000,0.0000,0.00000,0.02199,0.25171,0.25267
18.2400,STATIC_col1_p3,0.0000,3.0000,0.0000,0.0000,0.00000,0.02201,0.25172,0.25268
18.2500,STATIC_col1_p3,0.0000,3.0000,0.0000,0.0000,0.00000,0.02203,0.25172,0.25268
18.2600,STATIC_col1_p3,0.0000,3.0000,0.0000,0.0000,0.00000,0.02204,0.25172,0.25268
18.2700,STATIC_col1_p3,0.0000,3.0000,0.0000,0.0000,0.00000,0.02204,0.25172,0.25268
18.2800,STATIC_col1_p3,0.0000,3.0000,0.0000,0.0000,0.00000,0.02204,0.25172,0.25268
18.2900,STATIC_col1_p3,0.0000,3.0000,0.0000,0.0000,0.00000,0.02202,0.25172,0.25268
18.3000,STATIC_col1_p3,0.0000,3.0000,0.0000,0.0000,0.00000,0.02200,0.25172,0.25268
18.3100,STATIC_col1_p3,0.0000,3.0000,0.0000,0.0000,0.00000,0.02198,0.25171,0.25267
18.3200,STATIC_col1_p3,0.0000,3.0000,0.0000,0.0000,0.00000,0.02194,0.25171,0.25266
18.3300,STATIC_col1_p3,0.0000,3.0000,0.0000,0.0000,0.00000,0.02190,0.25171,0.25266
18.3400,STATIC_col1_p3,0.0000,3.0000,0.0000,0.0000,0.00000,0.02186,0.25170,0.25265
18.3500,STATIC_col1_p3,0.0000,3.0000,0.0000,0.0000,0.00000,0.02181,0.25169,0.25264
18.3600,STATIC_col1_p3,0.0000,3.0000,0.0000,0.0000,0.00000,0.02176,0.25169,0.25263
18.3700,STATIC_col1_p3,0.0000,3.0000,0.0000,0.0000,0.00000,0.02171,0.25168,0.25262
18.3800,STATIC_col1_p3,0.0000,3.0000,0.0000,0.0000,0.00000,0.02165,0.25168,0.25261
18.3900,STATIC_col1_p3,0.0000,3.0000,0.0000,0.0000,0.00000,0.02159,0.25167,0.25259
18.4000,STATIC_col1_p3,0.0000,3.0000,0.0000,0.0000,0.00000,0.02152,0.25166,0.25258
